no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
2,"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation So you, a pro vaccine advocate, will agree that c…",FALSE,0,autism_vaccine,3/5/19 19:48,TRUE,1.10302E+18,1.10302E+18,1.09906E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA
3,"@autism_vaccine @thereal_truther @CryptoNLtrader @doctorsensation Oh, I forgot to mention that the MMR vaccine was…",FALSE,6,CoercedTaxSlave,3/5/19 19:42,TRUE,1.10302E+18,1.10302E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,7,FALSE,FALSE,NA,NA
4,Fight #flu with #FluVaccine to stay #healthy. #VaccinesWork,FALSE,4,NA,3/5/19 16:11,FALSE,NA,1.10296E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DBlumbergPedsID,2,FALSE,FALSE,NA,NA
5,"Have you had your #fluvaccine? @CDCFlu estimates that approximately 26,700 people have died from #flu this season.…",FALSE,5,NA,3/5/19 15:53,TRUE,NA,1.10296E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CCDD_HSPH,3,FALSE,FALSE,NA,NA
6,‘tis the [flu] season! I’ve been seeing lots of children hospitalized with influenza virus... not to late for YOU t…,FALSE,7,NA,3/5/19 15:41,TRUE,NA,1.10296E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MdSitler,0,FALSE,FALSE,NA,NA
7,"Spring is approaching quickly, but that doesn't mean the seasonal #flu is done for the year. In fact, cases of the…",FALSE,4,NA,3/5/19 15:02,TRUE,NA,1.10295E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Pharm4Me,1,FALSE,FALSE,NA,NA
8,"We'd like to say a huge thanks to the 3,800 @BTHFT staff who became #flufighters this winter by having the #flu jab…",FALSE,15,NA,3/5/19 14:19,TRUE,NA,1.10294E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BTHFT,2,FALSE,FALSE,NA,NA
9,"Flu activity has increased in the US, which means it’s a great idea to get your flu shot if you haven’t already! Th…",FALSE,1,NA,3/5/19 13:25,TRUE,NA,1.10292E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",HealthyCollier,1,FALSE,FALSE,NA,NA
10,Thinking of having a flu vaccine #FluVaccine #flu #health #EastMidsHeadsUp,FALSE,3,NA,3/5/19 9:29,FALSE,NA,1.10286E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",TickHr,1,FALSE,FALSE,NA,NA
11,Vaccination talk is funny... So you mean to tell me that by me NOT having the flu virus injected in me that people…,FALSE,2,NA,3/5/19 2:26,TRUE,NA,1.10276E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",VeezyFNB,0,FALSE,FALSE,NA,NA
12,At the stage where I’m eating saltine crackers and chasing them with sprite. #FluVaccine,FALSE,7,NA,3/5/19 1:49,FALSE,NA,1.10275E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Thee_JackWalsh,0,FALSE,FALSE,NA,NA
13,The real drug pushers aren’t in jail. They work at the CDC. @CDCFlu: #NewsFlash: The #FluVaccine is ineffective &amp; t…,FALSE,0,NA,3/5/19 1:34,TRUE,NA,1.10274E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",totallynudefood,0,FALSE,FALSE,NA,NA
1,#STUDY: FLU #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,12,ViraBurnayeva,3/1/19 21:08,TRUE,1.10154E+18,1.10159E+18,424664120,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,11,FALSE,FALSE,NA,NA
2,"Correct answer: Yes! Antivirals and antibiotics are different. Antibiotics fight against bacterial infections, whil…",FALSE,6,CDCFlu,3/1/19 20:40,TRUE,1.10152E+18,1.10158E+18,16616061,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CDCFlu,5,FALSE,FALSE,NA,NA
3,Targeting #fluvaccine: The Learning Health System program at @KPWaResearch looked at data from @kpwashington member…,FALSE,0,NA,3/1/19 18:05,TRUE,NA,1.10154E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",KPWaResearch,0,FALSE,FALSE,NA,NA
4,The #flu can be serious for older adults. Getting the #fluvaccine is the best way to protect yourself from serious…,FALSE,0,NA,3/1/19 15:45,TRUE,NA,1.10151E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",Aging_Research,0,FALSE,FALSE,NA,NA
5,"Number, subtype and percent positivity of specimens from #SevereAcuteRespiratoryInfection #surveillance by…",FALSE,3,NA,3/1/19 13:01,TRUE,NA,1.10147E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,2,FALSE,FALSE,NA,NA
6,"Flu vax is made to order each year. Once it's gone, it's gone! Help us make sure we have enough for your employees…",FALSE,0,NA,3/1/19 10:03,TRUE,NA,1.10142E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",allhealthmatt,0,FALSE,FALSE,NA,NA
7,Co-circulation of #influenza A(H1N1)pdm09 and influenza A(H3N2) viruses in the World Health Organization (WHO) Euro…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10141E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,0,FALSE,FALSE,NA,NA
8,Vaccine providers can now pre-order the 2019 influenza vaccine. NSW Health's Influenza Vaccination Toolkit will be…,FALSE,2,NA,3/1/19 3:45,TRUE,NA,1.10133E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",nbmphn,0,FALSE,FALSE,NA,NA
1,"The #CommonCold and the #Flu can be tricky to tell apart. Both are caused by viruses and are contagious, but the fl…",FALSE,2,NA,2/27/19 18:02,TRUE,NA,1.10082E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",bcbssc,2,FALSE,FALSE,NA,NA
2,The #HPS weekly report includes updates on: 🧒 Children’s #fluvaccine 87% effective against circulating strain 💉 WH…,FALSE,2,NA,2/27/19 15:48,TRUE,NA,1.10078E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NHSNSS,2,FALSE,FALSE,NA,NA
3,Flu vaccine 'working better for children'. Read the article: #firza #firzagroup #fluvaccine,FALSE,1,NA,2/27/19 15:27,FALSE,NA,1.10078E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",firzagroup,0,FALSE,FALSE,NA,NA
4,Flu vax is made to order each year. Help us make sure we have enough for your employees. Tell us now approx how ma…,FALSE,0,NA,2/27/19 10:03,TRUE,NA,1.1007E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",allhealthmatt,0,FALSE,FALSE,NA,NA
5,You'll Be Shocked at What the Flu Shot is Really Doing to You! #fluvaccine #flu…,FALSE,0,NA,2/27/19 7:08,TRUE,NA,1.10065E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",ihealthtube,0,FALSE,FALSE,NA,NA
