no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,High-dose #flu #vaccine more effective than standard vaccines in older adults via @GoHealio…,FALSE,1,NA,2/25/19 22:15,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"Getting kids vaccinated is crucial. This season, flu has already claimed the lives of 41 children #VaccinesWork #fightflu",FALSE,0,NA,2/25/19 22:02,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",beisos,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"Recent @CDCgov report: 7 more children have died from the #flu, bringing the total to 41. Help #FightFlu &amp; learn mo…",FALSE,0,NA,2/25/19 21:19,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",PediatricTrials,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,#FightFlu by getting you and your family the flu shot - there's still a lot of the flu season to come. @USNewsHealth,FALSE,0,NA,2/25/19 20:55,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",KnowYourDose,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"Symptoms of the #flu can include fever, cough, sore throat, runny/stuffy nose, body aches, headaches, chills and fa…",FALSE,3,NA,2/25/19 20:45,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",FLHealthDuval,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,#FightFlu I got Flu shot in December and Now I have the Flu Fever Coughing etc. But now they say let it takes its c…,FALSE,0,NA,2/25/19 20:12,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HargiHero,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"#Parents &amp; #HCPs: Pediatrician, mom, and CDC #FluFighter @SeattleMamaDoc will be taking over the @CDCFlu channel to…",FALSE,35,NA,2/25/19 20:02,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCgov,17,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,"An estimated 959,000 people were hospitalized for the flu in 2017-18. Have you gotten your shot? Learn more at…",FALSE,2,NA,2/25/19 19:28,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",LungAssociation,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,1,WATCH: Draft prospect Quinnen Williams is faster than NFC West QBs via @cards_wire Our…,FALSE,3,NA,3/3/19 20:25,TRUE,NA,1.1023E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",outlandtrophy,0,FALSE,FALSE,NA,NA
2,How do we #FightFlu? The best way we know how: conducting solid research. We strive to improve #flu prevention stra…,FALSE,7,NA,3/3/19 18:41,TRUE,NA,1.10228E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",abtassociates,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Winter Health Myths Busted! Spoiler alert: the flu shot does not give you the #flu via…,FALSE,1,NA,3/3/19 18:30,TRUE,NA,1.10228E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Our 2018 @outlandtrophy recipient. #FightFlu and @NFIDvaccines.,FALSE,10,NA,3/3/19 17:27,FALSE,NA,1.10226E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",outlandtrophy,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Laura Scott served as our ED until her passing on 3/3/15. Her love and support helped our families through our grie…,FALSE,13,NA,3/3/19 17:12,TRUE,NA,1.10226E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",famfightflu,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Senior Life: Did you know #influenza complications can include heart attack and stroke?,FALSE,4,NA,3/3/19 15:15,TRUE,NA,1.10223E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Is it a cold or #flu? Learn more: #GetVaccinated to help #FightFlu,FALSE,2,NA,3/3/19 14:30,FALSE,NA,1.10221E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,One of our three 2018 @outlandtrophy finalists. #FightFlu and @NFIDvaccines.,FALSE,4,NA,3/3/19 1:34,FALSE,NA,1.10202E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",outlandtrophy,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,What’s it like trying to block Quinnen Williams?,FALSE,5,NA,3/3/19 1:26,TRUE,NA,1.10202E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",outlandtrophy,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"#REPOST via nicoleburron (IG) I still have a lot to get done, so I can't risk getting the flu. That's why I got my…",FALSE,0,NA,3/2/19 22:59,TRUE,NA,1.10198E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",stopflunow,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Winter is here and so is the flu! Know the symptoms and fight the flu this season with helpful information at…,FALSE,1,NA,3/2/19 20:05,TRUE,NA,1.10194E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SMWesterly,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Need help finding where to #getyourflushot? Visit the link provided to locate the nearest place to get the flu vac…,FALSE,0,NA,3/2/19 17:29,TRUE,NA,1.1019E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",stopflunow,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Our 1987 @outlandtrophy recipient. #FightFlu and @NFIDvaccines.,FALSE,8,NA,3/2/19 15:30,FALSE,NA,1.10187E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",outlandtrophy,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"@CDCFlu While you #FightFlu, you can #PlayFlu too at",FALSE,0,CDCFlu,3/2/19 2:08,FALSE,1.10158E+18,1.10167E+18,16616061,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",glorkiogame,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Flu has taken over! Play to experience it from a new perspective. #FightFlu #PlayFlu,FALSE,0,NA,3/2/19 2:06,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",glorkiogame,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,The best way to #FightFlu is to avoid being exposed to the flu. Wash your hands well and often. Avoid sick people.…,FALSE,1,NA,3/2/19 0:46,TRUE,NA,1.10164E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",AAFANational,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,@US_FDA Commissioner Scott Gottlieb resigns Thanks for #LeadingByExample and getting…,FALSE,1,US_FDA,3/5/19 21:45,TRUE,NA,1.10305E+18,208120290,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"#FluTip: Having #diabetes is a risk factor for #flu complications. If you get sick, ask your #healthcareprovider ab…",FALSE,1,NA,3/5/19 21:00,TRUE,NA,1.10304E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",SNHDinfo,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"#FluFact: Even when well-managed, diabetes can make the immune system less able to fight #flu infection, and flu il…",FALSE,14,NA,3/5/19 20:00,TRUE,NA,1.10302E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,19,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Brrrrrr It’s cold out ! #time for #coldblastertea 😃 #tokeepyouwarm @ocha_teabar . #todaysoup is #tomatodill 👍 .…,FALSE,0,NA,3/5/19 19:09,TRUE,NA,1.10301E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",OCHA_TEABAR,0,FALSE,FALSE,-123.1219081,49.27621248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,It is not too late to get a flu vaccine. CDC recommends #flu vaccination as long as influenza viruses are circulati…,FALSE,3,NA,3/5/19 17:15,TRUE,NA,1.10298E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",FLHealthDuval,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"#REPOST via IG: samanthabannar I'm not gonna lie, I have a fear of needles, but with flu season in full force, I b…",FALSE,3,NA,3/5/19 17:00,TRUE,NA,1.10298E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",stopflunow,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"If you get sick with #flu, make sure to take steps for a quick, healthy recovery. Stay home and rest, and avoid c…",FALSE,67,NA,3/5/19 16:25,TRUE,NA,1.10297E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCgov,52,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"CDC estimates that there have been more than 22,000 flu-associated deaths so far this season. #Flu can be a serious…",FALSE,1,NA,3/5/19 16:25,TRUE,NA,1.10297E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",CookCtyHealth,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Flu activity is widespread in Virginia right now. Be sure you know common flu symptoms and get vaccinated to protec…,FALSE,0,NA,3/5/19 15:54,TRUE,NA,1.10296E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",prosperitymd,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Happy Mardi Gras! Catch beads, not the flu...find out more prevention tips at #FightTheFlu…",FALSE,0,NA,3/5/19 15:32,TRUE,NA,1.10295E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",LouisianaPHB,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Caregivers—do you know the difference between a cold and the #flu? A cold is milder than the flu, but since the flu…",FALSE,1,NA,3/5/19 15:20,TRUE,NA,1.10295E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Alzheimers_NIH,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"If you are at high risk of flu complications, see tips to #fightflu and protect yourself at:",FALSE,13,CDCFlu,3/5/19 14:32,FALSE,1.10294E+18,1.10294E+18,16616061,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CDCFlu,7,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,We’re conducting an observational study to explore how the #flu affects adults aged 60+. The #data collected will…,FALSE,0,NA,3/5/19 13:09,TRUE,NA,1.10292E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",abtassociates,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,#vaccineswork Please be aware of neurologic complications of #influenza it's not always the lungs. #braininjury…,FALSE,0,NA,3/5/19 12:30,TRUE,NA,1.10291E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",BBOSmile,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"2 of the NFL Draft’s best players want to buy horses, not cars via @sbnation .@UHCougars' E…",FALSE,2,NA,3/5/19 4:55,TRUE,NA,1.10279E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",outlandtrophy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,More Severe Strain of Flu Starting to Spread Widely: CDC #FightFlu,FALSE,0,NA,3/5/19 1:59,FALSE,NA,1.10275E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NCNA,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Can Houston's Ed Oliver break paradigms like Kyler Murray? via @YahooCASports…,FALSE,2,NA,3/1/19 23:15,TRUE,NA,1.10162E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",outlandtrophy,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,".@JonahGWilliams of @AlabamaFTBL, one of three 2018 @outlandtrophy finalists. #FightFlu and @NFIDVaccines.",FALSE,1,NA,3/1/19 21:46,FALSE,NA,1.1016E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",outlandtrophy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,".@JonahGWilliams of @AlabamaFTBL, one of three 2018 @OutlandTrophy finalists. #FightFlu and @NFIDVaccines.",FALSE,1,NA,3/1/19 21:41,FALSE,NA,1.1016E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",outlandtrophy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,#FluFactFriday: Recent studies show flu shots cut hospital risk during pregnancy. Learn more about Abt’s…,FALSE,0,NA,3/1/19 21:06,TRUE,NA,1.10159E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",abtassociates,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Flu strains are circulating across the U.S. with 48 states reporting widespread flu activity. The @CDCgov estimates…,FALSE,2,NA,3/1/19 19:51,TRUE,NA,1.10157E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",UFHealthNews,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,CDC flu report: 15 more children have died. Story at #FightFlu #VaccinesWork,FALSE,1,NA,3/1/19 18:25,FALSE,NA,1.10155E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",AAPNews,3,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"It's still #fluseason! Remember, if you're caring for children, prevent spread of #flu. Call your…",FALSE,0,NA,3/1/19 18:00,TRUE,NA,1.10154E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",SNHDflu,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,One of the most challenging moments of my pregnancy was when I was battling the flu. Get the flu shot. This is a ho…,FALSE,3,NA,3/1/19 17:56,TRUE,NA,1.10154E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",frankieBRLA,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,#REPOST via IG: xmiahxtrinityx The flu is most dangerous for children and the elderly.— Don’t be a statistic in 20…,FALSE,0,NA,3/1/19 17:05,TRUE,NA,1.10153E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",stopflunow,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A key study has found NO link between flu shot and miscarriage. Experts recommend that pregnant women receive a flu…,FALSE,7,NA,3/1/19 15:46,TRUE,NA,1.10151E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",MODAdvocacy,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Flu is widespread in Cook County, but the good news is it is never too late to get a flu shot! #FightFlu",FALSE,0,NA,3/1/19 15:10,FALSE,NA,1.1015E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CookCtyHealth,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"GERMS BEWARE! @nationalpta and lysol just donated 10 cases of wipes to our school, so we’re ready to #fightflu 💙 @…",FALSE,6,NA,3/1/19 14:11,TRUE,NA,1.10149E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",FolksPta,1,FALSE,FALSE,-98.73589947,29.53564288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"#FluFactFriday: As a possible second wave of #influenza is reported, remember the consequences of the #flu are more…",FALSE,0,NA,3/1/19 14:06,TRUE,NA,1.10148E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",MedPedsAllergy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"CDC estimates that there have been as many as 22,300 flu-associated deaths so far this season (between Oct. 1, 2018…",FALSE,0,NA,3/1/19 0:00,TRUE,NA,1.10127E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",GreeneCoPH,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Glad to see that legislators are getting their briefings from #flu experts. We support the quest for a universal f…,FALSE,4,NA,2/27/19 20:22,TRUE,NA,1.10085E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",famfightflu,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Are sneezes and sniffles a sign of a cold or flu? Both are contagious and can have similar symptoms. However, colds…",FALSE,12,NA,2/27/19 18:28,TRUE,NA,1.10083E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CAPublicHealth,10,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,#DYK how #flu vaccines are made? Our own Dr. Len Friedland goes #behindthescience w/ @PeiSzeCheng4NY of @NBCNewYork…,FALSE,8,NA,2/27/19 18:23,TRUE,NA,1.10082E+18,NA,"<a href=\https://prod1.sprinklr.com\"" rel=\""nofollow\"">Sprinklr Publishing</a>""",GSKUS,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"@CrispinCuttino While the single best way to #fightflu is to get vaccinated, everyday preventive actions are an imp…",FALSE,1,CDCFlu,2/27/19 18:03,TRUE,1.10082E+18,1.10082E+18,16616061,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CDCFlu,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"“Don’t worry, I woke up feeling better. I’m not sick.” The Center for Disease Control and Prevention says people w…",FALSE,8,NA,2/27/19 17:23,TRUE,NA,1.10081E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",NationalPTA,11,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,#REPOST via IG: jazmyn_amethyst There’s no way I’m letting the flu ruin my travel plans and neither should you! It…,FALSE,0,NA,2/27/19 17:20,TRUE,NA,1.10081E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",stopflunow,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The #ACIP reports recent licensure changes in regard to #flu vaccines for young children. #FightFlu,FALSE,1,NA,2/27/19 17:11,FALSE,NA,1.10081E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",famfightflu,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Want to help your body fight off the flu? Get better sleep. #sleep #flu #fightflu #virus #health…,FALSE,2,NA,2/27/19 17:04,TRUE,NA,1.1008E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",MIRAPartners,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,#ACIP #flu update: @WHO has made their recommendation for flu virus selection for the 2019-2020 influenza season. A…,FALSE,2,NA,2/27/19 16:04,TRUE,NA,1.10079E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",famfightflu,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"Like winter, ❄️ flu season isn’t over yet. If flu's caught up to you remember to cough or sneeze into the bend of…",FALSE,4,NA,2/27/19 15:55,TRUE,NA,1.10079E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CPHO_Canada,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Think the flu season is over? Think again! But it's not too late to protect yourself &amp; everyone around you from ser…,FALSE,0,NA,2/27/19 15:55,TRUE,NA,1.10079E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",DHSWI,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"#DYK: During the 2017-2018 #flu season, 185 children died due to flu and related complications? Download the #NFID…",FALSE,1,NA,2/27/19 15:30,TRUE,NA,1.10078E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Want to learn more about #personalhealth? ✔ this out. #NHES Std. 1 and Std. 7 #fightflu,FALSE,0,NA,2/27/19 11:56,FALSE,NA,1.10073E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",slsshonna,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"“Jude died from influenza B. The flu. That doesn’t sound so bad, right? Just an ordinary illness that everyone gets…",FALSE,17,NA,2/27/19 3:32,TRUE,NA,1.1006E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drfixus,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Flu is unpredictable! H1N1 has been the dominant flu strain this season but reports indicate that H3N2 now account…,FALSE,4,NA,2/27/19 2:11,TRUE,NA,1.10058E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",famfightflu,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,\An infant from North Jersey died from #flu complications in January,".. the third child in New Jersey to die from f…""",FALSE,10,NA,2/27/19 0:30,TRUE,NA,1.10055E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",DrPanMD,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Our Twitter Takeover highlighting children and flu with Dr. Swanson has been postponed. A new date and time for thi…,FALSE,25,NA,2/27/19 0:28,TRUE,NA,1.10055E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CDCFlu,14,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
